text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
"ఈ పండుగలో ప్రజలు తమ ఇళ్లను అందంగా అలంకరించారు, వారి ఇళ్ళు రంగులతో మెరిసిపోయాయి",0,0,0,0,0,0
"ఈ ఫుట్‌బాల్ మ్యాచ్ లో ఆటగాళ్ళ మధ్య మంచి సమన్వయం కనబడింది, అది జట్టు విజయానికి కారణమైంది",1,1,0,0,1,0
"మేము సాధారణ వ్యక్తులు అయితే, మీరు ప్రత్యేకమైన వ్యక్తులలా ఉన్నారు. మీరు గెలుపొందిన ముందే, మిమ్మల్ని ప్రత్యేకంగా గుర్తించారు.",1,0,0,0,0,1
ఆర్థిక వ్యవస్థ సృష్టించే అసమానతలు దర్యాప్తు చేయాల్సిన అంశాలు పక్కన వేస్తున్నారు.,0,0,0,0,0,0
ప్రజలు న్యాయం కోరుతున్నారు ఆరోగ్య సేవలు అందుబాటులో లేవు #బాధ.,0,0,0,0,0,0
"నల్లజాతీయులను నేరుగా ఎదుర్కొని, ఆయుధాలను పూర్తిగా ఖాళీ చేయడం.",0,1,1,1,0,0
"విద్యాలయాలలో మతపరమైన బోధనలు చేయడం వల్ల, విద్యార్థులలో శాస్త్రీయ దృక్పథానికి బదులుగా మూఢనమ్మకాలు, అసహనం పెరుగుతున్నాయి",1,0,0,0,0,0
"ప్రపంచవ్యాప్తంగా టెక్ కంపెనీల నాయకత్వంలో జాతి మైనారిటీల ప్రాతినిధ్యం తక్కువగా ఉండటం, వ్యవస్థలో ఉన్న లోపాలను సూచిస్తుంది",0,0,0,0,0,1
"ఒక నిర్దిష్ట జాతి ప్రజలు కొన్ని రకాల ఉద్యోగాలకే పరిమితం అనే మూస అభిప్రాయం వల్ల, ఎంతోమంది ప్రతిభావంతులు అవకాశాలను కోల్పోతున్నారు",1,0,0,0,0,1
"రాజకీయ ప్రయోజనాల కోసం ఎన్నికల నియోజకవర్గాల సరిహద్దులను మార్చడం,  ప్రజాస్వామ్య స్ఫూర్తిని దెబ్బతీస్తుంది",0,1,0,0,0,1
"రాజకీయ ప్రత్యర్థులను భయపెట్టడానికి, అధికార పార్టీలు ప్రభుత్వ దర్యాప్తు సంస్థలను ఒక సాధనంగా వాడుకుంటున్నాయి",1,0,0,0,0,1
నౌకాదళం సైనిక శక్తిని పెంచుకోవడానికి ఆధునిక యుద్ధ నౌకలను కొనుగోలు చేస్తుంది,1,1,0,0,0,0
"ఇస్రో మరియు నాసా వంటి సంస్థల మధ్య సహకారం, అంతరిక్ష పరిశోధనలలో ఖర్చును తగ్గించి, శాస్త్రీయ పురోగతిని వేగవంతం చేస్తుంది",0,0,0,0,0,0
"పాఠశాలల్లో లైంగిక వేధింపుల గురించి ఫిర్యాదు చేస్తే, బాధితులనే నిందిస్తూ, పాఠశాల పరువు కాపాడటానికి ప్రయత్నిస్తున్నారు",0,1,0,0,0,0
"విదేశీయుల పట్ల శత్రుభావం వల్ల, వలస వచ్చిన వారు తరచుగా దాడులకు, సామాజిక బహిష్కరణకు గురవుతున్నారు",0,1,0,0,1,0
వాణిజ్య ఒప్పందాలు రెండు లేదా అంతకంటే ఎక్కువ దేశాల మధ్య వస్తువులు మరియు సేవల ప్రవాహాన్ని సులభతరం చేస్తాయి,0,0,0,0,0,0
"కుండల తయారీ పద్ధతులు కాలక్రమేణా మారినా, కళాత్మకత మరియు స్థానిక శైలులు ఇంకా కొనసాగుతున్నాయి",0,0,0,0,0,0
"మత స్వేచ్ఛ పేరుతో, ఇతరుల విశ్వాసాలను కించపరచడం, వారిపై ద్వేషాన్ని వ్యాప్తి చేయడం, సామాజిక సామరస్యానికి భంగం కలిగిస్తుంది",0,0,0,1,1,0
"-జాక్సిమ్ పటోవారి చదువుకున్నవారు, నాకు తెలుసు వారు సాధారణంగా తెలివైనవారు కాదు.",1,0,0,1,0,1
దేవుడు ఆహ్మద్ ష్రె మీద ప్రతీకారం తీర్చుకోవాలని లేదా ఆహ్మద్ ష్రె మీద ప్రతీకారం తీర్చుకోవాలని.,0,1,0,1,0,0
